server_ts,client_ts,client_addr,visitor_id,session_id,location,referer,user_agent,type,visitor_params,session_params,event_params,br_width,br_height,sc_width,sc_height,br_lang,tz_off
2014-03-28T19:23:06.036,2014-03-28T19:23:05.004,88.188.205.110,d04618a15f5f526,f88733f1d296011,http://dataiku.com/products/mining/,http://dataiku.com/products/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",page,null,null,,1280,629,1280,800,fr-fr,-60
2014-03-28T19:30:28.591,2014-03-28T19:30:37.230,92.90.26.110,df71fe310d9c59c,76c6e1b1757c2c8,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53",page,null,null,,1024,671,768,1024,fr-fr,-60
2014-03-28T19:33:22.685,2014-03-28T19:33:31.260,92.90.26.110,df71fe310d9c59c,76c6e1b1757c2c8,http://dataiku.com/products/pricing/,http://dataiku.com/products/,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53",page,null,null,,1024,671,768,1024,fr-fr,-60
2014-03-28T19:33:47.114,2014-03-28T19:33:47.797,"10.124.0.164, 213.174.124.170",ca4d7c416624158,9dce40919e84ac6,http://dataiku.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14",page,null,null,,1280,600,1280,800,en-us,-60
2014-03-28T19:34:55.026,2014-03-28T19:34:55.162,82.238.154.250,5eba09d1bdbcd02,41beff41b2a3829,http://www.dataiku.com/products/mining/,,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:38:19.421,2014-03-28T19:38:22.499,88.187.0.50,d797309179a9559,e088b621d6ec954,http://www.dataiku.com/,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CDEQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=qM81U_ayEKPI0wXY1YBo&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&sig2=TU72EuDKhX8Vv-LStm-08Q&bvm=bv.63808443,d.d2k",Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1920,976,1920,1080,fr,-60
2014-03-28T19:40:00.261,2014-03-28T19:40:02.695,78.240.126.0,8a9b852194f678c,adeeb881bc0700e,http://www.dataiku.com/,http://pltje.latribune.fr/candidat/douetteau-florian-dataiku/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1348,655,1366,768,fr-FR,-60
2014-03-28T19:42:52.330,2014-03-28T19:42:54.350,79.94.178.100,363efc71e38e342,e3e9d541a7b5ebf,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1600,852,1600,900,fr-FR,-60
2014-03-28T19:43:20.234,2014-03-28T19:43:22.063,79.94.178.100,363efc71e38e342,e3e9d541a7b5ebf,http://dataiku.com/products/mining/,http://dataiku.com/products/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1600,852,1600,900,fr-FR,-60
2014-03-28T19:43:43.411,2014-03-28T19:43:45.384,79.94.178.100,363efc71e38e342,e3e9d541a7b5ebf,http://dataiku.com/products/trynow/,http://dataiku.com/products/mining/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1600,852,1600,900,fr-FR,-60
2014-03-28T19:45:57.947,2014-03-28T19:45:59.904,79.94.178.100,363efc71e38e342,e3e9d541a7b5ebf,http://dataiku.com/company/team/,http://dataiku.com/products/trynow/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1600,852,1600,900,fr-FR,-60
2014-03-28T19:46:10.942,2014-03-28T19:46:06.913,90.24.45.130,16f167811650e06,e66aa0f10c3ace2,http://www.dataiku.com/,http://www.google.fr,"Mozilla/5.0 (Linux; Android 4.4.2; Galaxy Nexus Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",page,null,null,,360,515,360,592,fr-FR,-60
2014-03-28T19:46:31.825,2014-03-28T19:46:33.613,79.94.178.100,363efc71e38e342,e3e9d541a7b5ebf,http://dataiku.com/applications/,http://dataiku.com/company/team/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1600,852,1600,900,fr-FR,-60
2014-03-28T19:49:43.513,2014-03-28T19:49:43.441,82.238.154.250,5eba09d1bdbcd02,c7322701c5d5d7b,http://www.dataiku.com/products/sharing/,http://www.dataiku.com/products/mining/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:49:46.604,2014-03-28T19:49:46.586,82.238.154.250,5eba09d1bdbcd02,c7322701c5d5d7b,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/sharing/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:50:02.784,2014-03-28T19:50:02.712,82.238.154.250,5eba09d1bdbcd02,c7322701c5d5d7b,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/manage/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:50:09.792,2014-03-28T19:50:09.296,82.238.154.250,5eba09d1bdbcd02,c7322701c5d5d7b,http://www.dataiku.com/company/team/,http://www.dataiku.com/products/shaker/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:50:10.488,2014-03-28T19:50:06.589,88.162.33.240,935137d175c61b9,b3195351ec4f5c3,http://www.dataiku.com/,https://www.google.fr/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,699,1280,800,fr,-60
2014-03-28T19:50:40.264,2014-03-28T19:50:40.129,82.238.154.250,5eba09d1bdbcd02,c7322701c5d5d7b,http://www.dataiku.com/blog/,http://www.dataiku.com/company/team/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:50:51.835,2014-03-28T19:50:51.697,82.238.154.250,5eba09d1bdbcd02,c7322701c5d5d7b,http://www.dataiku.com/applications/,http://www.dataiku.com/blog/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,-60
2014-03-28T19:51:49.094,2014-03-28T19:51:45.182,88.162.33.240,935137d175c61b9,b3195351ec4f5c3,http://www.dataiku.com/company/team/,http://www.dataiku.com/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,699,1280,800,fr,-60
2014-03-28T19:51:58.255,2014-03-28T19:51:54.340,88.162.33.240,935137d175c61b9,b3195351ec4f5c3,http://www.dataiku.com/company/careers/,http://www.dataiku.com/company/team/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,699,1280,800,fr,-60
2014-03-28T19:52:21.878,2014-03-28T19:52:17.406,88.162.33.240,935137d175c61b9,b3195351ec4f5c3,http://www.dataiku.com/blog/,http://www.dataiku.com/company/careers/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,699,1280,800,fr,-60
2014-03-28T19:56:57.496,2014-03-28T19:56:57.859,197.225.51.80,6c0ad94120b3d11,393556d1f82ec64,http://www.dataiku.com/,,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,672,768,1024,de-de,-240
2014-03-28T19:59:11.676,2014-03-28T19:59:11.716,197.225.51.80,6c0ad94120b3d11,393556d1f82ec64,http://www.dataiku.com/products/trynow/,http://www.dataiku.com/,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",page,null,null,,1024,672,768,1024,de-de,-240
2014-03-28T20:12:52.551,2014-03-28T20:12:52.569,2.10.106.210,731a5701ff6c523,9df30bd19a6d08a,http://dataiku.com/blog/2013/05/03/the-new-search-fuzzy-instantaneous-and-local.html,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=8&ved=0CGkQFjAH&url=http%3A%2F%2Fdataiku.com%2Fblog%2F2013%2F05%2F03%2Fthe-new-search-fuzzy-instantaneous-and-local.html&ei=otY1U6LOEafP0QXb5ICgCQ&usg=AFQjCNH0z2SGrFU5vwgUNV_iq78P94YO9A&sig2=G6kVHlMEAXKUb-qT211D5w&bvm=bv.63808443,d.d2k",Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0,page,null,null,,1149,656,1366,768,en-US,-60
2014-03-28T10:04:37.733,2014-03-28T10:04:39.518,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/,https://www.google.fr/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T10:04:44.666,2014-03-28T10:04:46.451,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/products/,http://www.dataiku.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T10:04:46.855,2014-03-28T10:04:48.652,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T10:04:48.334,2014-03-28T10:04:50.125,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/products/mining/,http://www.dataiku.com/products/shaker/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T10:04:49.505,2014-03-28T10:04:51.292,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/products/sharing/,http://www.dataiku.com/products/mining/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T10:04:50.309,2014-03-28T10:04:52.104,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/sharing/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T10:04:52.272,2014-03-28T10:04:54.060,62.23.54.130,8f30f1c1af9a99c,67465d01bc7cb04,http://www.dataiku.com/products/pricing/,http://www.dataiku.com/products/manage/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1918,975,1920,1080,fr,-60
2014-03-28T14:33:55.612,2014-03-28T14:33:55.614,2.136.170.40,28b3057145bf9b7,249985e11d810fb,http://dataiku.com/company/team/,http://dataiku.com/products/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,620,1366,768,en-US,-60
2014-03-28T14:34:10.880,2014-03-28T14:34:10.780,"10.192.35.176, 195.83.136.200",fa97b621b6064dc,6af86ac1db50d4c,http://dataiku.com/products/,http://dataiku.com/products/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,page,null,null,,1920,888,1920,1080,fr,-60
2014-03-28T14:34:14.216,2014-03-28T14:34:14.145,"10.192.35.176, 195.83.136.200",fa97b621b6064dc,6af86ac1db50d4c,http://dataiku.com/applications/,http://dataiku.com/products/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,page,null,null,,1920,888,1920,1080,fr,-60
2014-03-28T14:34:18.404,2014-03-28T14:34:18.330,"10.192.35.176, 195.83.136.200",fa97b621b6064dc,6af86ac1db50d4c,http://dataiku.com/products/,http://dataiku.com/applications/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,page,null,null,,1920,888,1920,1080,fr,-60
2014-03-28T14:34:23.468,2014-03-28T14:34:23.373,"10.192.35.176, 195.83.136.200",fa97b621b6064dc,6af86ac1db50d4c,http://dataiku.com/products/pricing/,http://dataiku.com/products/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,page,null,null,,1920,888,1920,1080,fr,-60
2014-03-28T14:34:26.586,2014-03-28T14:34:24.501,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/,https://www.google.fr/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:34:27.136,2014-03-28T14:34:27.293,63.240.53.70,5b99a6e147cdba2,29377a21f2dc65e,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,1920,989,1920,1080,en-US,240
2014-03-28T14:35:11.499,2014-03-28T14:35:11.504,2.136.170.40,28b3057145bf9b7,249985e11d810fb,http://dataiku.com/company/careers/,http://dataiku.com/company/team/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,620,1366,768,en-US,-60
2014-03-28T14:35:12.501,2014-03-28T14:35:12.585,82.224.26.40,09c875c1e607a46,fab5251176185ee,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25",page,null,null,,320,356,320,480,fr-fr,-60
2014-03-28T14:35:29.608,2014-03-28T14:35:28.368,5.172.181.210,c419a5815f72e94,fe44cfd1628b1e8,http://www.dataiku.com/products/,http://www.dataiku.com/applications/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1366,667,1366,768,fr,-60
2014-03-28T14:35:59.663,2014-03-28T14:35:58.887,2.136.170.40,28b3057145bf9b7,249985e11d810fb,http://dataiku.com/,http://dataiku.com/company/careers/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,620,1366,768,en-US,-60
2014-03-28T14:36:00.360,2014-03-28T14:35:59.839,90.2.185.110,a6ea6a117d9a8f7,2091f5a1a74f8e4,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",page,null,null,,1361,655,1366,768,fr-fr,-60
2014-03-28T14:36:03.225,2014-03-28T14:36:03.161,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/products/,http://37.59.52.53:6080/php/urlblock.php?vsys=1&cat=16380&title=not-resolved&rulename=pan-inside-internet-allow&uid=544&url=http://dataiku.com/products/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:03.484,2014-03-28T14:36:01.351,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/applications/,http://www.dataiku.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:04.601,2014-03-28T14:36:02.527,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/,http://www.dataiku.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:05.349,2014-03-28T14:36:03.255,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/,http://www.dataiku.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:10.112,2014-03-28T14:36:09.492,82.225.195.210,21b79b01f51d81f,2cb20b91d12d299,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1680,860,1680,1050,fr,-60
2014-03-28T14:36:15.684,2014-03-28T14:36:15.621,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/products/trynow/,http://dataiku.com/products/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:19.243,2014-03-28T14:36:19.171,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/applications/,http://dataiku.com/products/trynow/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:24.965,2014-03-28T14:36:24.896,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/products/,http://dataiku.com/applications/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:26.914,2014-03-28T14:36:23.504,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/trynow/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:27.384,2014-03-28T14:36:25.308,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:30.046,2014-03-28T14:36:27.848,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/mining/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:30.853,2014-03-28T14:36:30.791,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/products/mining/,http://dataiku.com/products/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:31.023,2014-03-28T14:36:28.959,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/sharing/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:32.593,2014-03-28T14:36:30.506,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:33.697,2014-03-28T14:36:31.620,83.206.53.160,f72cd8610bb2043,115d457162807d5,http://www.dataiku.com/products/pricing/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1600,813,1600,900,fr,-60
2014-03-28T14:36:35.710,2014-03-28T14:36:35.647,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/products/sharing/,http://dataiku.com/products/mining/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:36.956,2014-03-28T14:36:36.892,193.41.170.220,97812101abf1272,78b534b1e60c643,http://dataiku.com/products/manage/,http://dataiku.com/products/sharing/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1920,908,1920,1080,fr,-60
2014-03-28T14:36:38.168,2014-03-28T14:36:36.389,192.44.63.160,7d1c2a6171de535,24cf7021bc4b71e,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),page,null,null,,763,479,1920,1080,fr,-60
2014-03-28T14:36:39.509,2014-03-28T14:36:39.474,2.136.170.40,28b3057145bf9b7,249985e11d810fb,http://dataiku.com/blog/,http://dataiku.com/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,620,1366,768,en-US,-60
2014-03-28T14:36:53.738,2014-03-28T14:36:53.655,192.44.63.160,7d1c2a6171de535,24cf7021bc4b71e,http://dataiku.com/products/,http://dataiku.com/products/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),page,null,null,,1899,895,1920,1080,fr,-60
2014-03-28T14:37:01.664,2014-03-28T14:37:01.596,192.44.63.160,7d1c2a6171de535,24cf7021bc4b71e,http://dataiku.com/products/,http://www.journaldunet.com/solutions/expert/56923/les-algorithmes-bientot-obsoletes.shtml,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),page,null,null,,763,479,1920,1080,fr,-60
2014-03-28T14:37:06.716,2014-03-28T14:37:06.685,88.161.126.190,5e710f51be37f5f,f013d311f01e93a,http://www.dataiku.com/,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CDAQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=D4k1U4GiLIeU0AXyiYH4Aw&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&bvm=bv.63808443,d.d2k",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1515,984,1920,1200,fr,-60
2014-03-28T14:37:14.251,2014-03-28T14:37:14.205,88.161.126.190,5e710f51be37f5f,f013d311f01e93a,http://www.dataiku.com/applications/freemium/,http://www.dataiku.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1515,984,1920,1200,fr,-60
2014-03-28T14:37:18.541,2014-03-28T14:37:18.478,192.44.63.160,7d1c2a6171de535,24cf7021bc4b71e,http://dataiku.com/products/trynow/,http://dataiku.com/products/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),page,null,null,,1899,895,1920,1080,fr,-60
2014-03-28T14:37:18.964,2014-03-28T14:37:18.918,88.161.126.190,5e710f51be37f5f,f013d311f01e93a,http://www.dataiku.com/applications/ecommerce/,http://www.dataiku.com/applications/freemium/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1515,984,1920,1200,fr,-60
2014-03-28T14:37:26.467,2014-03-28T14:37:26.418,88.161.126.190,5e710f51be37f5f,f013d311f01e93a,http://www.dataiku.com/products/,http://www.dataiku.com/applications/ecommerce/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1515,984,1920,1200,fr,-60
